App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Like everyone else I feel cheated I talk friend iphone. I ipad want another $30 bucks get one. No way.,Neutral,0.0,0.0,Like everyone else I feel cheated I talk friend iphone. I ipad want another $30 bucks get one. No way.,0.128,0.0,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,What shame read carefully bought Samsung S3 (watch) wear cant throught watch please tizen os thanks great,Positive,0.3,0.65,What shame read carefully bought Samsung S3 (watch) wear cant throught watch please tizen os thanks great,0.5327,0.65,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,I reviewed playing 2 new courses 2 days I cannot rate highly. Perfect Galaxy S using Juice Defender.,Positive,0.5681818181818181,0.7272727272727273,I reviewed playing 2 new courses 2 days I cannot rate highly. Perfect Galaxy S using Juice Defender.,-0.2535,0.7272727272727273,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,I used 5 years. It every course I played across USA. The best.,Positive,1.0,0.3,I used 5 years. It every course I played across USA. The best.,0.765,0.3,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Having problems accuracy yardages. Was working rite 15 yards shorter (front-center-back),Neutral,0.0,0.0,Having problems accuracy yardages. Was working rite 15 yards shorter (front-center-back),-0.4019,0.0,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Coming using iPhone version last couple years I disappointed. That version displays much information I can't access edition. Otherwise decent app.,Negative,-0.0958333333333333,0.4208333333333333,Coming using iPhone version last couple years I disappointed. That version displays much information I can't access edition. Otherwise decent app.,-0.4767,0.4208333333333333,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"Good app, GPS slow mark distances scoring ability times gets greyed randomly.",Negative,-0.0333333333333333,0.5,"Good app, GPS slow mark distances scoring ability times gets greyed randomly.",0.6369,0.5,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,An excellent golf aid. Very competitively priced. Would even better showed stableford points totals. Highly recommended.,Positive,0.4649999999999999,0.585,An excellent golf aid. Very competitively priced. Would even better showed stableford points totals. Highly recommended.,0.8268,0.585,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,I started using today works really well tee green between. It good cattie. I love far I fun playing it. Thanks Golf shot.,Positive,0.2571428571428572,0.4428571428571429,I started using today works really well tee green between. It good cattie. I love far I fun playing it. Thanks Golf shot.,0.9476,0.44285714285714295,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Very good app. Can manage golf game strategy also helpful approach shot.,Positive,0.2549999999999999,0.5900000000000001,Very good app. Can manage golf game strategy also helpful approach shot.,0.7178,0.5900000000000001,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"Great app! Good distances, easy interface!",Positive,0.7472222222222222,0.7277777777777779,"Great app! Good distances, easy interface!",0.8881,0.7277777777777779,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"Cranbourne Vic Australia's new14th hole opened year ago. Will updated app? If so, when?",Neutral,0.0,0.0,"Cranbourne Vic Australia's new14th hole opened year ago. Will updated app? If so, when?",0.0,0.0,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"Has courses, keeps stats, best price.",Positive,1.0,0.3,"Has courses, keeps stats, best price.",0.6369,0.3,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,A superb thanks,Positive,0.6,0.6,A superb thanks,0.7906,0.6,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Great app. Always quick response questions I submitted.,Positive,0.5666666666666667,0.625,Great app. Always quick response questions I submitted.,0.6249,0.625,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Please make compatible Samsung watches.,Neutral,0.0,0.0,Please make compatible Samsung watches.,0.3182,0.0,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Great app.easy use.,Positive,0.8,0.75,Great app.easy use.,0.6249,0.75,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"best, used many years",Positive,0.75,0.4,"best, used many years",0.6369,0.4,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Been using main scorekeeping tool years now. I love & keeps getting better! Still miss statistics comparison similar golfers.,Positive,0.3229166666666666,0.4583333333333333,Been using main scorekeeping tool years now. I love & keeps getting better! Still miss statistics comparison similar golfers.,0.7777,0.45833333333333337,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"Only using Golf Shot month now, I it, better gets! Like caddie back pocket. Still exploring features. And people I play love also, Thanks",Positive,0.265,0.4600000000000001,"Only using Golf Shot month now, I it, better gets! Like caddie back pocket. Still exploring features. And people I play love also, Thanks",0.9348,0.4600000000000001,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,GPS A bit buggy still good app. Particularly like ability club/distance recommendations.,Positive,0.4333333333333333,0.4666666666666667,GPS A bit buggy still good app. Particularly like ability club/distance recommendations.,0.8059,0.4666666666666667,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Tells everything I need know distances various places including ones I can't see. Tracks score posts GHIN. What want?,Neutral,0.0,0.5,Tells everything I need know distances various places including ones I can't see. Tracks score posts GHIN. What want?,0.0772,0.5,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Great keeping score handicap. Distance marks also good.,Positive,0.75,0.675,Great keeping score handicap. Distance marks also good.,0.7906,0.675,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,I've using Golfshot Plus since 2010 I love it. Its like caddie pocket.,Positive,0.5,0.6,I've using Golfshot Plus since 2010 I love it. Its like caddie pocket.,0.7717,0.6,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Good keeps getting better. Had many years. GPS usually accurate within yard two.,Positive,0.525,0.5583333333333333,Good keeps getting better. Had many years. GPS usually accurate within yard two.,0.7003,0.5583333333333333,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,DON'T UPGRADE TO PRO. CRASHES EVERY TIME. I paid $14.99 yearly subscription supposed enable post scores GHIN. The crashes EVERY time I try post score. There extra fee (even paid version) I post scores directly bit function all. Will asking refund.,Positive,0.05,0.25,DON'T UPGRADE TO PRO. CRASHES EVERY TIME. I paid $14.99 yearly subscription supposed enable post scores GHIN. The crashes EVERY time I try post score. There extra fee (even paid version) I post scores directly bit function all. Will asking refund.,0.0,0.25,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"I bought month ago £24.99 never keeps upto date walk. The distances take time actually set right jumps within 50 100yards everytime. My friends free better quicker distances me! This needs resolved! Waste money! When played portugal didnt work all, poor",Positive,0.1361607142857142,0.4226190476190476,"I bought month ago £24.99 never keeps upto date walk. The distances take time actually set right jumps within 50 100yards everytime. My friends free better quicker distances me! This needs resolved! Waste money! When played portugal didnt work all, poor",0.919,0.4226190476190476,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"I hoping help. My golf season starting. I used Golfshot Plus since last fall. I used Golfshot good number years always worked good. However, reason allow add golfers year. Once I select course select Tee box I try add golfers take list previous golfers. I select make changes them, etc. SAVE, I return setup screen reset. I start over. I many times thing. I uninstalled reinstalled Golfshot Plus. Also, I can't make changes information, handicap. When I it, seems take I Save I return setup everything reset. Very frustrating. I wonder I may many golfer listed. I delete previous/recent golfers help.. FYI I Samsung Galaxy S4 worked great long time.",Positive,0.2463333333333333,0.4683333333333334,"I hoping help. My golf season starting. I used Golfshot Plus since last fall. I used Golfshot good number years always worked good. However, reason allow add golfers year. Once I select course select Tee box I try add golfers take list previous golfers. I select make changes them, etc. SAVE, I return setup screen reset. I start over. I many times thing. I uninstalled reinstalled Golfshot Plus. Also, I can't make changes information, handicap. When I it, seems take I Save I return setup everything reset. Very frustrating. I wonder I may many golfer listed. I delete previous/recent golfers help.. FYI I Samsung Galaxy S4 worked great long time.",0.9722,0.4683333333333334,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,Need make compatible gear s3,Neutral,0.0,0.0,Need make compatible gear s3,0.0,0.0,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,"Great easy use, provides everything shot score tracking, distances",Positive,0.6166666666666667,0.7916666666666667,"Great easy use, provides everything shot score tracking, distances",0.7906,0.7916666666666667,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
Golfshot Plus: Golf GPS,SPORTS,4.1,3387,25M,50000,Paid,29.99,Everyone,Sports,2018-07-11,4.18.0,4.1 and up,25.0,2018.0,7.0,4.1,Golfshot Plus: Golf GPS,23,golfshot plus: golf gps,False,1499500.0,Golfshot Plus: Golf GPS,I impressed application.,Positive,1.0,1.0,I impressed application.,0.4767,1.0,Golfshot Plus: Golf GPS,SPORTS,2018-07-11,2018-07,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Great widgets, weather locator longer gets right location me. Every knows exactly I am, puts hour two away real location. Sometimes I can't select preset locations list either, even tho automatic locating disabled. Aside that, great making customized desktops settings shortcuts widgets. I consider must minor tolerable bugs.",Positive,0.2979591836734694,0.4408163265306122,"Great widgets, weather locator longer gets right location me. Every knows exactly I am, puts hour two away real location. Sometimes I can't select preset locations list either, even tho automatic locating disabled. Aside that, great making customized desktops settings shortcuts widgets. I consider must minor tolerable bugs.",0.8481,0.44081632653061226,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Very good app. You customise home screen almost exactly want clock, weather & switches widget switches WiFi, Flightmode, etc, etc organised exactly want nice professional looking package. Unfortunately, switches directly turn GPS WiFi etc open default options page, bit sus. It would nice also could add items default weather widgets, ""feels like"" ""wind speed & direction"", etc. While weather page offers sorts useful data, tab weather radar, bit major omission.",Positive,0.2310416666666666,0.4816666666666667,"Very good app. You customise home screen almost exactly want clock, weather & switches widget switches WiFi, Flightmode, etc, etc organised exactly want nice professional looking package. Unfortunately, switches directly turn GPS WiFi etc open default options page, bit sus. It would nice also could add items default weather widgets, ""feels like"" ""wind speed & direction"", etc. While weather page offers sorts useful data, tab weather radar, bit major omission.",0.8965,0.4816666666666667,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Can't believe I left review yet. I using years now, first I install I set new phone. I absolutely love look functionality I need. Nice header time/date/weather, full screen weather 5 day forecast vertical switch toggles. Use 3 every phone I bought. Can't recommend enough.",Positive,0.2623376623376623,0.4911255411255411,"Can't believe I left review yet. I using years now, first I install I set new phone. I absolutely love look functionality I need. Nice header time/date/weather, full screen weather 5 day forecast vertical switch toggles. Use 3 every phone I bought. Can't recommend enough.",0.7338,0.4911255411255411,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,,,,,nan,0.0,0.0,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Stays ""awake"" Sync w/System Time So far, trying plethora clock/weather widgets, I found (aside Android system clock widget) properly stays sync system title bar clock. All others eventually simply stop updating (yes, I've configured battery optimizations). Then, post found via Google, put this. It works exactly should. Not sure else seems able figure out, I care. Well worth price. (Android 6.0 Blu Vivo XL).",Positive,0.1285714285714285,0.4744331065759637,"Stays ""awake"" Sync w/System Time So far, trying plethora clock/weather widgets, I found (aside Android system clock widget) properly stays sync system title bar clock. All others eventually simply stop updating (yes, I've configured battery optimizations). Then, post found via Google, put this. It works exactly should. Not sure else seems able figure out, I care. Well worth price. (Android 6.0 Blu Vivo XL).",0.4657,0.47443310657596377,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Compared widgets like zooper, uccw, xwidget, kwgt, buzz widget etc.. This joke. And I paid this. It's like free version. 4 font choices can't adjust change anything presets. I'm amazed basic is. I hate I'm way impressed either.",Positive,0.15,0.70625,"Compared widgets like zooper, uccw, xwidget, kwgt, buzz widget etc.. This joke. And I paid this. It's like free version. 4 font choices can't adjust change anything presets. I'm amazed basic is. I hate I'm way impressed either.",0.9022,0.70625,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
HD Widgets,PERSONALIZATION,4.3,58617,26M,1000000,Paid,0.99,Everyone,Personalization,2016-12-07,4.3.2,4.4 and up,26.0,2016.0,12.0,4.4,HD Widgets,10,hd widgets,False,990000.0,HD Widgets,"Ability blend harmonize settings phone, achieve built look. Or, go crazy it! It's good. And best weather I've ever used. Gets location spot on, Queens, New York Chandler, Arizona, points between.",Positive,0.2715909090909091,0.5636363636363636,"Ability blend harmonize settings phone, achieve built look. Or, go crazy it! It's good. And best weather I've ever used. Gets location spot on, Queens, New York Chandler, Arizona, points between.",0.8748,0.5636363636363636,HD Widgets,PERSONALIZATION,2016-12-07,2016-12,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,True
