App_app,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Size_MB,Update_Year,Update_Month,Android_Version,App_clean,App_len,App_lower,App_no_S,Revenue,App_rev,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity,review_text,sentiment_compound,sentiment_subjectivity,App_rev_clean,Category_translated,Last_Updated_Date,Month_Year,task1_last_update_jan,task1_size_ge_10MB,task1_avg_rating_ge_4,task1_eligible,task2_eligible,task3_installs_ge_10k,task3_revenue_ge_10k,task3_android_gt_4,task3_size_gt_15,task3_content_everyone,task3_app_len_le_30,task3_eligible,task4_reviews_gt_500,task4_app_not_start_xyz,task4_app_no_S,task4_cat_starts_with_ECB,task4_eligible,task5_rating_gt_3_5,task5_reviews_gt_500,task5_app_no_S,task5_subjectivity_gt_0_5,task5_installs_gt_50k,task5_cat_in_list,task5_eligible,task6_avg_rating_ge_4_2,task6_app_no_digits,task6_cat_start_T_or_P,task6_reviews_gt_1000,task6_size_between_20_80,task6_eligible
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,I love game... gets trouble everyday... The thing wrong straight shots make pockets,Negative,-0.1,0.5166666666666666,I love game... gets trouble everyday... The thing wrong straight shots make pockets,0.0772,0.5166666666666666,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,This fu*king stupidity... glitche much... advice install fuc*ing stupid game... waste time...,Negative,-0.36,0.52,This fu*king stupidity... glitche much... advice install fuc*ing stupid game... waste time...,-0.7351,0.52,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"The spinning wheel rigged. Other dont get play people rank dont get rank up. Refund coins! They cant dissapear?? Very addictive game, entertaining. However coins finished request gifts people online appear. Do something hourly bonus something players keep playing without actually purchase coins play?",Negative,-0.2607142857142857,0.6249999999999999,"The spinning wheel rigged. Other dont get play people rank dont get rank up. Refund coins! They cant dissapear?? Very addictive game, entertaining. However coins finished request gifts people online appear. Do something hourly bonus something players keep playing without actually purchase coins play?",0.5752,0.6249999999999999,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"The Best game.... want say 2 points. 1. I want say creator game add voice conversation option game, make exciting.... 2. Add option watch others game tournament playing. Some time gets bore You win quaterfinal semifinal Final match opponents 1st match. So bored felling everyone.. So I suggest add feature see others game tournament matches",Negative,-0.04,0.55,"The Best game.... want say 2 points. 1. I want say creator game add voice conversation option game, make exciting.... 2. Add option watch others game tournament playing. Some time gets bore You win quaterfinal semifinal Final match opponents 1st match. So bored felling everyone.. So I suggest add feature see others game tournament matches",0.791,0.55,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"Games alright, bit sketchy either opponent bad connection. The pool cue power bar needs look at. It's annoying I'm trying get right amount power, suddenly starts moving angle finger moved bar.",Negative,-0.3035714285714286,0.6505952380952381,"Games alright, bit sketchy either opponent bad connection. The pool cue power bar needs look at. It's annoying I'm trying get right amount power, suddenly starts moving angle finger moved bar.",-0.6369,0.6505952380952381,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"Awesome, liked look seeing Nickatnyte playing Molt! Glad added clubs , game needed it! One thing though , players get hopes winning big daily spin ... It's rigged get low prizes",Positive,0.28125,0.54375,"Awesome, liked look seeing Nickatnyte playing Molt! Glad added clubs , game needed it! One thing though , players get hopes winning big daily spin ... It's rigged get low prizes",0.9508,0.54375,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,The free spins joke. There 4 slots 250 lower always lands 4 16. Odds say control u spend money. Seems like play tons bots. Wheres Americans?,Positive,0.4,0.8,The free spins joke. There 4 slots 250 lower always lands 4 16. Odds say control u spend money. Seems like play tons bots. Wheres Americans?,0.802,0.8,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"Really! What I think game awesome, I play table pool time. This game real life pool. People complaining control, developers fault individual fault! If know manipulate, easy. 8 pool ✌✌peace men.",Positive,0.1547619047619047,0.5047619047619047,"Really! What I think game awesome, I play table pool time. This game real life pool. People complaining control, developers fault individual fault! If know manipulate, easy. 8 pool ✌✌peace men.",0.5837,0.5047619047619047,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"I actually addicted game, seemed wierd critical times game I going win match game shuts time I get rebooted I've lost. Only time ever critical moments. I'll never play again. Promise that! The game totally rigged. Thats perfectly clear spin wheel always lands low #s. What's chances otherwise!. Rigged!",Negative,-0.0916666666666666,0.5527777777777778,"I actually addicted game, seemed wierd critical times game I going win match game shuts time I get rebooted I've lost. Only time ever critical moments. I'll never play again. Promise that! The game totally rigged. Thats perfectly clear spin wheel always lands low #s. What's chances otherwise!. Rigged!",-0.5428,0.5527777777777778,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"Funny game never see cue battery inside. You earn upgrades pay coins, stupid. But recharge cue u using stupid thing.back star keep asking rate game stil nothing improved. call pocket game. pot ball wrong pocket ball hand opponent lose turn",Negative,-0.4357142857142856,0.7285714285714286,"Funny game never see cue battery inside. You earn upgrades pay coins, stupid. But recharge cue u using stupid thing.back star keep asking rate game stil nothing improved. call pocket game. pot ball wrong pocket ball hand opponent lose turn",-0.915,0.7285714285714286,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,I previous profile however updates I lost 1.5 million coins rank! How sad frustrating! I start again! If 8 ball fix I'll give five stars.,Negative,-0.5729166666666667,0.7416666666666666,I previous profile however updates I lost 1.5 million coins rank! How sad frustrating! I start again! If 8 ball fix I'll give five stars.,-0.8472,0.7416666666666666,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"Great game. Use play mini clip years ago. Took star I cant block people play poorly. Ie purposely scratching break, scratching cause dont shot. Dont play like bitch.",Neutral,0.0,0.5833333333333334,"Great game. Use play mini clip years ago. Took star I cant block people play poorly. Ie purposely scratching break, scratching cause dont shot. Dont play like bitch.",0.9283,0.5833333333333334,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"I've played pool games can, stands alone. You buy anything, progress faster IF choose to. The ONLY thing I would improve game is, bigger, bonuses. You know time, get get it. The new CLUB addition work fine addition game. Definitely pool games get addicted to. I am!!!!!!",Negative,-0.1558712121212121,0.5443181818181818,"I've played pool games can, stands alone. You buy anything, progress faster IF choose to. The ONLY thing I would improve game is, bigger, bonuses. You know time, get get it. The new CLUB addition work fine addition game. Definitely pool games get addicted to. I am!!!!!!",0.9368,0.5443181818181818,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"Sorry greedy! I love game since I started Now club created, go 1 1 different club? The game would outstanding happens I rated star get attention. Sorry",Negative,-0.1321428571428571,0.6964285714285714,"Sorry greedy! I love game since I started Now club created, go 1 1 different club? The game would outstanding happens I rated star get attention. Sorry",0.8221,0.6964285714285714,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,So wanted enjoy game hacked death many people become boring. You pot ball back u started turn. Super fast fiber bb connection.it's badly maintained app.,Negative,-0.0833333333333333,0.5416666666666666,So wanted enjoy game hacked death many people become boring. You pot ball back u started turn. Super fast fiber bb connection.it's badly maintained app.,-0.5606,0.5416666666666666,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,Really good addictive game. Me girlfriend constantly playing downfall sometimes watch videos free money dont emd getting it. Has happened numerous times great game,Positive,0.1375,0.5854166666666667,Really good addictive game. Me girlfriend constantly playing downfall sometimes watch videos free money dont emd getting it. Has happened numerous times great game,0.908,0.5854166666666667,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"It's good game. The spin win wheel definitely rigged. The highest I ever gotten 500 coins. Also, I used wait 15 seconds open Pro box, I wait 3 hours. I'm disappointed situations.",Positive,0.0583333333333333,0.525,"It's good game. The spin win wheel definitely rigged. The highest I ever gotten 500 coins. Also, I used wait 15 seconds open Pro box, I wait 3 hours. I'm disappointed situations.",0.5859,0.525,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"I HAVE USED THE DAILY SPIN 999999 times I never got 500 coins game tells buy better spin, Same BOX's. So shame !!!! Not Fair NOT FAIR Seriously? Out many spins get nothing good ? I unlucky.",Positive,0.0296296296296296,0.5101851851851852,"I HAVE USED THE DAILY SPIN 999999 times I never got 500 coins game tells buy better spin, Same BOX's. So shame !!!! Not Fair NOT FAIR Seriously? Out many spins get nothing good ? I unlucky.",-0.58,0.5101851851851852,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
8 Ball Pool,GAME,4.5,14198602,52M,100000000,Free,0.0,Everyone,Sports,2018-07-31,4.0.0,4.0.3 and up,52.0,2018.0,7.0,4.0,8 Ball Pool,11,8 ball pool,True,0.0,8 Ball Pool,"It made chickens eat mice. Too many convenient bugs big games. Free spins joke. Why I wait opponents response.. lots flaws. Not sure rigged, seems like",Positive,0.1625,0.5722222222222222,"It made chickens eat mice. Too many convenient bugs big games. Free spins joke. Why I wait opponents response.. lots flaws. Not sure rigged, seems like",0.7991,0.5722222222222222,8 Ball Pool,GAME,2018-07-31,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"Absolutely love game. Very addicting challenging. No need buy gems, play casino every 24 hours using 500 coin button. If play 7 consecutive days receive 2 gems day every day that. Its challenging first couple months, keep playing dont buy. My concerns level 40 receive coins. It says every 5 levels receive coins. Also, update restraurant new chairs stuff, see play, like beach hut. Please fix this.",Positive,0.2409090909090909,0.5839826839826839,"Absolutely love game. Very addicting challenging. No need buy gems, play casino every 24 hours using 500 coin button. If play 7 consecutive days receive 2 gems day every day that. Its challenging first couple months, keep playing dont buy. My concerns level 40 receive coins. It says every 5 levels receive coins. Also, update restraurant new chairs stuff, see play, like beach hut. Please fix this.",0.9484,0.5839826839826839,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"Recently updated. Now On-line only?! Why?! I used enjoy playing waiting appointments travelling. Extremely disappointing. Oh well, I guess I get play much more. It's good game worth data charges!",Positive,0.121875,0.50625,"Recently updated. Now On-line only?! Why?! I used enjoy playing waiting appointments travelling. Extremely disappointing. Oh well, I guess I get play much more. It's good game worth data charges!",0.8585,0.50625,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,Just downloaded every 1 minute comes internet lost server lost. And ive using data play game.. whats happening there. Please fix im getting mad,Negative,-0.5125,0.7,Just downloaded every 1 minute comes internet lost server lost. And ive using data play game.. whats happening there. Please fix im getting mad,-0.4767,0.7,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"It great overall. I'd recommend friend! Great game addicting. Maybe make ways get gems people get game quicker I personally impatient, disorder makes shiver move. So suggest quicker way.",Positive,0.1,0.5333333333333333,"It great overall. I'd recommend friend! Great game addicting. Maybe make ways get gems people get game quicker I personally impatient, disorder makes shiver move. So suggest quicker way.",0.8832,0.5333333333333333,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,Horrible company. My child accidentally purchased gems $99.99 care help reverse it. Instead rep practically called lier. It matter I'd playing 5 years. Don't load game company JOKE!,Negative,-0.75,0.7,Horrible company. My child accidentally purchased gems $99.99 care help reverse it. Instead rep practically called lier. It matter I'd playing 5 years. Don't load game company JOKE!,0.628,0.7,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"I love game favorite atm! There's restaurant, bakery, sports bar, hells kitchen compete game more. So far I've unlocked bought bakery addition restaurant everyone starts with. Not well ☺.",Positive,0.1541666666666666,0.65,"I love game favorite atm! There's restaurant, bakery, sports bar, hells kitchen compete game more. So far I've unlocked bought bakery addition restaurant everyone starts with. Not well ☺.",0.7703,0.65,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"This fun game couple days. Then progressing game becomes impossible without buying diamonds, premium currency. You cannot buy ANY new upgrades restaurants without it. There point playing anymore, rate unlock new things free diamonds give insanely slow unreasonable.",Negative,-0.0992424242424242,0.5136363636363637,"This fun game couple days. Then progressing game becomes impossible without buying diamonds, premium currency. You cannot buy ANY new upgrades restaurants without it. There point playing anymore, rate unlock new things free diamonds give insanely slow unreasonable.",0.8126,0.5136363636363637,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,All amazing game. But recently alot problems seen. The servers respond. And irritating casino machine keeps rolling stop long time. You need fix please. There alot bugs.,Negative,-0.0499999999999999,0.55,All amazing game. But recently alot problems seen. The servers respond. And irritating casino machine keeps rolling stop long time. You need fix please. There alot bugs.,-0.7184,0.55,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,This game addictive! I can't stop playing it! And addictive I uploaded video today I playing this! I rate big 5 stars! It good graphics good game play I really recommend game gets bored easily.,Positive,0.0303030303030302,0.5757575757575758,This game addictive! I can't stop playing it! And addictive I uploaded video today I playing this! I rate big 5 stars! It good graphics good game play I really recommend game gets bored easily.,0.9035,0.5757575757575758,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,The grubbing gems ridiculous. I nearly max level items burger joint I special challenge putting lot gems. Turns cannot possibly beat without constantly refilling cupcakes costs gems. Such money grubbing BS kills game. Remove massive gem upgrades find different way get money...like ads reasonable gem costs,Negative,-0.0076190476190476,0.6404761904761904,The grubbing gems ridiculous. I nearly max level items burger joint I special challenge putting lot gems. Turns cannot possibly beat without constantly refilling cupcakes costs gems. Such money grubbing BS kills game. Remove massive gem upgrades find different way get money...like ads reasonable gem costs,-0.4588,0.6404761904761904,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"Very good game, challenging times. Helps learn multitask sure. Need watch gem management want go far game. Worth paying I suppose, I would gladly watch ad two get extra gems.",Positive,0.2233333333333333,0.6298765432098765,"Very good game, challenging times. Helps learn multitask sure. Need watch gem management want go far game. Worth paying I suppose, I would gladly watch ad two get extra gems.",0.911,0.6298765432098765,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"Very addictive game lastest update terrible. Constant server responding, constant rollbacks removed automatic stuff cost lot gems. I purchased restaurants automatic machines. I 3 stars restaurants except newest. I never bought gems. With changes, I tell friends game!",Negative,-0.3166666666666666,0.5777777777777778,"Very addictive game lastest update terrible. Constant server responding, constant rollbacks removed automatic stuff cost lot gems. I purchased restaurants automatic machines. I 3 stars restaurants except newest. I never bought gems. With changes, I tell friends game!",0.0,0.5777777777777778,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"Ridiculously hard get gem buy them. Don't know u ask ppl rate yr game, u apparently listen. At least 90% r saying thing!!!!!! Id rate higher ud listen change this. Other wise, good game. Very addictive.",Negative,-0.0516666666666666,0.5466666666666666,"Ridiculously hard get gem buy them. Don't know u ask ppl rate yr game, u apparently listen. At least 90% r saying thing!!!!!! Id rate higher ud listen change this. Other wise, good game. Very addictive.",0.6562,0.5466666666666666,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"Everything going well I update. I enjoyed game immensely. Then I get message rollback due glitch.... Ok.... I soon realized automatic machines I worked hard get, could buy diamonds, we're GONE. WHAT IS GOING ON??? One machines cost 70 diamonds! Now I none. DO NOT DO THE UPDATE people reading review! I see comments update go well. Nordcurrent, please learn various feedbacks reverse ""rollback"" need online. Why necessary online before? Will uninstalling game issue can't fixed. Will also telling people I told game uninstall.",Negative,-0.0618844696969697,0.546969696969697,"Everything going well I update. I enjoyed game immensely. Then I get message rollback due glitch.... Ok.... I soon realized automatic machines I worked hard get, could buy diamonds, we're GONE. WHAT IS GOING ON??? One machines cost 70 diamonds! Now I none. DO NOT DO THE UPDATE people reading review! I see comments update go well. Nordcurrent, please learn various feedbacks reverse ""rollback"" need online. Why necessary online before? Will uninstalling game issue can't fixed. Will also telling people I told game uninstall.",0.8733,0.546969696969697,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
Cooking Fever,GAME,4.5,3197865,82M,100000000,Free,0.0,Everyone,Arcade,2018-07-12,2.8.0,4.0.3 and up,82.0,2018.0,7.0,4.0,Cooking Fever,13,cooking fever,True,0.0,Cooking Fever,"We need food survive. We nutrients within food fuel bodies. Our bodies nutrients create energy us, die. This random. I aware review makes sense. Gucci Gang Gucci Gang Boonk Gang Boonk Gang Oofer Gang Oofer Gang everyday bro wit dat lit flow. 420 blaze it. 360 noscope. I sorry wasting time. The game good btw. It's annoying I run diamonds, though. Keep good work!",Negative,-0.071875,0.60625,"We need food survive. We nutrients within food fuel bodies. Our bodies nutrients create energy us, die. This random. I aware review makes sense. Gucci Gang Gucci Gang Boonk Gang Boonk Gang Oofer Gang Oofer Gang everyday bro wit dat lit flow. 420 blaze it. 360 noscope. I sorry wasting time. The game good btw. It's annoying I run diamonds, though. Keep good work!",-0.2244,0.60625,Cooking Fever,GAME,2018-07-12,2018-07,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False
